context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
common.j.95	common	j	39,45	common%5:00:00:shared:00/4	4	mutual,common	prevalent,pronounce,fashionable,historically,polite,modern,steep,typically,recognisable,but,archaic,resonant,commonplace,practiced,prevalent,parlance,generally,certainly,prevalently,medieval,though,usage,scarcely,today,uncommon,complex,practised,prevelant,germanic,distressingly,unimportant,comparatively,not,differently,somewhat,homogeneous,uncivilized,ordinary,familiar,interchangeable,puritanical,conversant,dominant,apparently,indeed,objectionable,primitive,interested,taboo,even,noticeable,pervasively,practically,recognisably,ritualistic,intermixed,rare,widespread,root,purely,homogeneously,identifiably,identifiably,so,term,slavic,generic,chauvinistic,premodern,intermix,romanised,mythological,recognizable,acceptable,vogue,mentionable,pervasive,sadly,impenetrable,predominant,anglicised,antiquated,westernised,decidedly,quintessentially,edifying,westernized,something,perhaps,bdsm,coarser,associate,monolithic,particularly,altogether,practise,folklore,nowadays,rarely,respects,unremarkable,plebeian,confusingly,quite,welsh,unsavory,still,intermingled,incidental,staid,tabooed,form,conventionally,odious,gloomier,attenuate,perverted,unsophisticated,superstition,subtler,computadora,although,english,conspicuous,untypical,traceable,peripatetic,etymologically,bookish,oratorian,particular,prevalent,unfamiliar,scandinavia,proletarian,incomprehensible,explicit,nonetheless,esoteric,rarer,perturbing,assuredly,distinctly,cognate,persist,vulgar,unappetizing,rarer,metaphoric,locution,supplant,parochial,strictly,obscure,useful,sensate,whereas,homogeneously,stereotypically,yet,recondite,colloquial,explored,homogenized,downplayed,mestizo,pernicious,benign,entrench,courante,terminology,cosmopolitan,urbanised,descriptive,attenuated,distended,austere,archaism,superfluous,comparable,anachronistic,obviously,americanised,worse,congenial,equivocal,discernibly,strangely,gripplus,irish,discrete,tolerant,idiom,recognizably,homely,practice,scandinavian,ancient,plainer,unsurprising	There was also a fashion that men with common surnames were known by their mothers' names.
common.j.96	common	j	116,122	common%5:00:00:shared:00/4	1	mutual,common	morality,legitimate,mutual,utilitarian,ethic,moral,ethical,collective,principle,plurality,juridical,normative,constitutionalism,mutuality,fairness,distributive,unifying,absolute,pluralist,solidarity,principled,secondly,rationality,norm,moral,rational,basic,tolerance,realpolitik,reasonableness,rationality,pluralism,inclusivity,commonality,value,imperative,egalitarianism,versus,voluntarism,overarch,enlightened,consequentialist,political,ideology,decency,reciprocity,codify,egalitarian,foundational,undergird,entrench,libertarianism,adversarial,interdependence,unity,neutrality,belief,precept,toleration,complementarity,polity,conciliate,regulative,overarching,pragmatism,civilisation,universalistic,institutional,kantian,uniformity,universality,we,mercantilist,pluralistic,supranationalism,collectivism,civilised,supranational,lockean,materialistic,inimical,belonging,legitimation,pluralism,egalitarianism,deontological,fundamental,legitimacy,social,civilization,principle,epistemic,communitarian,collectivity,technocratic,purposive,sovereignty,universal,conscience,transcendent,namely,philosophical,legalism,legitimise,obligation,neoliberal,firstly,whereas,conflicting,entrenchment,exclusivity,reciprocity,openness,shared,egoist,separateness,entrenched,universalism,conversely,neoliberalism,collectivism,subsidiarity,hierarchy,homogenise,underpin,normative,lastly,inegalitarian,concept,utilitarianism,bedrock,legal,nationhood,altruism,voluntarist,worldview,integrationist,religious,relational,abiding,constitutive,identity,presuppose,safeguard,individualism,rationalism,articulating,reciprocality,equality,civilized,toleration,balancing,upholding,individualist,britishness,striving,commonsense,capitalistic,altruistic,unchanging,respectful,developtainment,communicative,peculiar,precedent,functionalist,distinctively,contestation,dichotomy,fundament,pragmatism,epistemology,encompass,humanistic,doctrine,predicate,transcending,mechanistic,intrinsic,flourishing,institutionalise,necessity,harmony,relativist,patriotism,idealist,symbiosis,internationalist,rationalist,doctrinal,exclusiveness,conception,faithfulness,instil,indissoluble,coinn,mutuality,mercantilism,hegemonic,morality	but being a sales organization we you know our time is our own i mean we're kind of independent contractors under a common goal type of thing
common.j.97	common	j	34,40	common%3:00:01::/4	2	common	usually,primary,often,commonly,similar,useful,these,active,used,whereas,normally,sometimes,additionally,normal,incomplete,involve,notably,generally,non,however,specific,insensitive,complicate,moreover,although,typical,versus,initiating,likewise,furthermore,minimal,specialized,particular,effective,specifically,similarly,identifying,evaluate,effectively,classically,most,important,certain,therefore,occur,technique,predominate,sensitive,possibly,overload,cssncs,alternatively,lastly,consequently,simple,efficient,especially,conversely,utilize,inefficient,undesired,elimination,itself,agent,unspecific,contrast,suboptimal,call,predominant,advantageous,which,wherein,type,unknown,comparable,characteristic,localised,other,intermediate,exist,essentially,component,specialised,facilitate,optimally,particularly,scaav,dainv,aforementioned,tpv,via,complement,trace,interestingly,can,require,inactive,may,defect,whereby,bottromycin,isolation,thus,opc,incompatible,chid1,malbac,convential,negligible,ccdc109b,prototypical,present,pss,compatible,relate,cn,sunct,unaffected,heterogeneous,alternative,marker,termination,nowadays,possible,various,method,resorbable,ccdc82,irrespective,system,irreversible,determinant,neutralization,comparison,pd,instance,functional,homoaromatic,responsive,sorting,isolated,sibm,glucosepane,addition,chronaxie,hydrolysis,unreliable,rearranged,variant,fam149a,oeg,class,tympanosclerosis,redundant,biphasic,sibm,probably,utilise,drawback,cssnc,mpm,reduced,unusual,localize,biotin,invariably,property,palinopsium,dehydron,srnb,trigger,fam46b,polymersome,reagent,bileaflet,encoding,different,ccdc130,occasionally,ulegyria,simplest,diagnostically,operando,ordinarily,operando,unlike,analog,junq,imazaquin,sma,fml,hpp,adjunct,localise,widely,tolerance,characterize,imv,msi2,namely	Of course, messenger services are common in central business districts, but this is for reasons of service and not cost.
common.j.98	common	j	62,68	common%3:00:01::/4	2	common	usually,primary,often,commonly,similar,useful,these,active,used,whereas,normally,sometimes,additionally,normal,incomplete,involve,notably,generally,non,however,specific,insensitive,complicate,moreover,although,typical,versus,initiating,likewise,furthermore,minimal,specialized,particular,effective,specifically,similarly,identifying,evaluate,effectively,classically,most,important,certain,therefore,occur,technique,predominate,sensitive,possibly,overload,cssncs,alternatively,lastly,consequently,simple,efficient,especially,conversely,utilize,inefficient,undesired,elimination,itself,agent,unspecific,contrast,suboptimal,call,predominant,advantageous,which,wherein,type,unknown,comparable,characteristic,localised,other,intermediate,exist,essentially,component,specialised,facilitate,optimally,particularly,scaav,dainv,aforementioned,tpv,via,complement,trace,interestingly,can,require,inactive,may,defect,whereby,bottromycin,isolation,thus,opc,incompatible,chid1,malbac,convential,negligible,ccdc109b,prototypical,present,pss,compatible,relate,cn,sunct,unaffected,heterogeneous,alternative,marker,termination,nowadays,possible,various,method,resorbable,ccdc82,irrespective,system,irreversible,determinant,neutralization,comparison,pd,instance,functional,homoaromatic,responsive,sorting,isolated,sibm,glucosepane,addition,chronaxie,hydrolysis,unreliable,rearranged,variant,fam149a,oeg,class,tympanosclerosis,redundant,biphasic,sibm,probably,utilise,drawback,cssnc,mpm,reduced,unusual,localize,biotin,invariably,property,palinopsium,dehydron,srnb,trigger,fam46b,polymersome,reagent,bileaflet,encoding,different,ccdc130,occasionally,ulegyria,simplest,diagnostically,operando,ordinarily,operando,unlike,analog,junq,imazaquin,sma,fml,hpp,adjunct,localise,widely,tolerance,characterize,imv,msi2,namely	As work progresses through a typical sewing plant, it is also common for a special order to disrupt the flow.
common.j.99	common	j	19,25	common%3:00:01::/4	1	common	morality,legitimate,mutual,utilitarian,ethic,moral,ethical,collective,principle,plurality,juridical,normative,constitutionalism,mutuality,fairness,distributive,unifying,absolute,pluralist,solidarity,principled,secondly,rationality,norm,moral,rational,basic,tolerance,realpolitik,reasonableness,rationality,pluralism,inclusivity,commonality,value,imperative,egalitarianism,versus,voluntarism,overarch,enlightened,consequentialist,political,ideology,decency,reciprocity,codify,egalitarian,foundational,undergird,entrench,libertarianism,adversarial,interdependence,unity,neutrality,belief,precept,toleration,complementarity,polity,conciliate,regulative,overarching,pragmatism,civilisation,universalistic,institutional,kantian,uniformity,universality,we,mercantilist,pluralistic,supranationalism,collectivism,civilised,supranational,lockean,materialistic,inimical,belonging,legitimation,pluralism,egalitarianism,deontological,fundamental,legitimacy,social,civilization,principle,epistemic,communitarian,collectivity,technocratic,purposive,sovereignty,universal,conscience,transcendent,namely,philosophical,legalism,legitimise,obligation,neoliberal,firstly,whereas,conflicting,entrenchment,exclusivity,reciprocity,openness,shared,egoist,separateness,entrenched,universalism,conversely,neoliberalism,collectivism,subsidiarity,hierarchy,homogenise,underpin,normative,lastly,inegalitarian,concept,utilitarianism,bedrock,legal,nationhood,altruism,voluntarist,worldview,integrationist,religious,relational,abiding,constitutive,identity,presuppose,safeguard,individualism,rationalism,articulating,reciprocality,equality,civilized,toleration,balancing,upholding,individualist,britishness,striving,commonsense,capitalistic,altruistic,unchanging,respectful,developtainment,communicative,peculiar,precedent,functionalist,distinctively,contestation,dichotomy,fundament,pragmatism,epistemology,encompass,humanistic,doctrine,predicate,transcending,mechanistic,intrinsic,flourishing,institutionalise,necessity,harmony,relativist,patriotism,idealist,symbiosis,internationalist,rationalist,doctrinal,exclusiveness,conception,faithfulness,instil,indissoluble,coinn,mutuality,mercantilism,hegemonic,morality	And yet, today the common assumption is that our officials may be trusted with a precise racial and ethnic map of the American nation.
common.j.100	common	j	60,66	common%3:00:01::/4,common%3:00:01::/2	4	common	prevalent,pronounce,fashionable,historically,polite,modern,steep,typically,recognisable,but,archaic,resonant,commonplace,practiced,prevalent,parlance,generally,certainly,prevalently,medieval,though,usage,scarcely,today,uncommon,complex,practised,prevelant,germanic,distressingly,unimportant,comparatively,not,differently,somewhat,homogeneous,uncivilized,ordinary,familiar,interchangeable,puritanical,conversant,dominant,apparently,indeed,objectionable,primitive,interested,taboo,even,noticeable,pervasively,practically,recognisably,ritualistic,intermixed,rare,widespread,root,purely,homogeneously,identifiably,identifiably,so,term,slavic,generic,chauvinistic,premodern,intermix,romanised,mythological,recognizable,acceptable,vogue,mentionable,pervasive,sadly,impenetrable,predominant,anglicised,antiquated,westernised,decidedly,quintessentially,edifying,westernized,something,perhaps,bdsm,coarser,associate,monolithic,particularly,altogether,practise,folklore,nowadays,rarely,respects,unremarkable,plebeian,confusingly,quite,welsh,unsavory,still,intermingled,incidental,staid,tabooed,form,conventionally,odious,gloomier,attenuate,perverted,unsophisticated,superstition,subtler,computadora,although,english,conspicuous,untypical,traceable,peripatetic,etymologically,bookish,oratorian,particular,prevalent,unfamiliar,scandinavia,proletarian,incomprehensible,explicit,nonetheless,esoteric,rarer,perturbing,assuredly,distinctly,cognate,persist,vulgar,unappetizing,rarer,metaphoric,locution,supplant,parochial,strictly,obscure,useful,sensate,whereas,homogeneously,stereotypically,yet,recondite,colloquial,explored,homogenized,downplayed,mestizo,pernicious,benign,entrench,courante,terminology,cosmopolitan,urbanised,descriptive,attenuated,distended,austere,archaism,superfluous,comparable,anachronistic,obviously,americanised,worse,congenial,equivocal,discernibly,strangely,gripplus,irish,discrete,tolerant,idiom,recognizably,homely,practice,scandinavian,ancient,plainer,unsurprising	As several readers pointed out to me, "Indian country" is a common phrase in the West and has no derogatory connotations.
control.n.1	control	n	87,94	control%1:24:00::/4	3	control,relation	surveillance,toxic,vaccination,combating,hygienic,biosecurity,pesticide,diseases,prevention,biosecurity,immunization,antimicrobial,prophylactic,eradication,containment,enteric,food,communicable,detection,fertility,prescribing,mastitis,risks,regulation,inappropriate,substances,vaccines,pest,alcohol,zoonosis,antibiotic,injecting,drugs,quarantine,broiler,abatement,mastitis,minimising,infections,decontamination,proper,microbiological,microbial,animal,psychotrophic,detecting,smoking,availability,cosmetic,pollution,humane,bloodborne,hygiene,optimal,effluent,nutritional,ippc,marketed,labelling,itns,safe,modifying,bioterrorism,environmental,reduce,acceptability,cessation,monitoring,minimise,iccidd,labeling,dosage,controlling,odour,nutrition,devices,screening,feeding,preventative,implications,venereal,coccidiosis,epidemiology,cdc,infectious,contraception,overuse,foodborne,minimisation,bacteriological,ncd,rintatolimod,alcoholrelated,improved,optimise,curb,aphis,insecticide,craving,antibiotics,sfts,epidemic,zoonosis,veterinary,precaution,pathogens,traceability,nutrient,pest,livestock,bacterial,inadequate,ergonomic,obesity,health,preventive,cardiovascular,efficacy,recommend,assessment,legionella,preventing,schistosomiasis,adherence,monitor,drug,4yp,fda,stockpiling,toxicological,pollutants,infective,painkilling,listerium,diarrhoeal,hormonal,contaminant,dangerous,enforcement,toxicant,zoonotic,hyperactivity,lessen,orlistat,pharmacological,enviromental,iodine,sterilization,antiobiotic,spraying,prevent,contamination,prevalence,swine,allergy,disease,safety,unhealthy,centers,immunisation,bn5,antioxidants,salmonellosis,heartworm,medicines,anthelmintic,venereal,mitigation,ivermectin,routine,malaria,animalcule,antec,disinfectant,pesticides,sfts,antifungal,disinfection,inhaled,inhaled,superbugs,testing,dehp,newborn,inspection,legionellosis,methadone,substances,treatment,protection,misuser,immunisation,legionellum,rinns,aflatoxin,prevention,promoting,guideline,rigorous,ministries	As noted above, in July 2001, Mayor Giuliani updated a directive titled "Direction and Control of Emergencies in the City of New York."
control.n.2	control	n	83,90	control%1:09:02::/4	3	control,control condition,criterion,standard	surveillance,toxic,vaccination,combating,hygienic,biosecurity,pesticide,diseases,prevention,biosecurity,immunization,antimicrobial,prophylactic,eradication,containment,enteric,food,communicable,detection,fertility,prescribing,mastitis,risks,regulation,inappropriate,substances,vaccines,pest,alcohol,zoonosis,antibiotic,injecting,drugs,quarantine,broiler,abatement,mastitis,minimising,infections,decontamination,proper,microbiological,microbial,animal,psychotrophic,detecting,smoking,availability,cosmetic,pollution,humane,bloodborne,hygiene,optimal,effluent,nutritional,ippc,marketed,labelling,itns,safe,modifying,bioterrorism,environmental,reduce,acceptability,cessation,monitoring,minimise,iccidd,labeling,dosage,controlling,odour,nutrition,devices,screening,feeding,preventative,implications,venereal,coccidiosis,epidemiology,cdc,infectious,contraception,overuse,foodborne,minimisation,bacteriological,ncd,rintatolimod,alcoholrelated,improved,optimise,curb,aphis,insecticide,craving,antibiotics,sfts,epidemic,zoonosis,veterinary,precaution,pathogens,traceability,nutrient,pest,livestock,bacterial,inadequate,ergonomic,obesity,health,preventive,cardiovascular,efficacy,recommend,assessment,legionella,preventing,schistosomiasis,adherence,monitor,drug,4yp,fda,stockpiling,toxicological,pollutants,infective,painkilling,listerium,diarrhoeal,hormonal,contaminant,dangerous,enforcement,toxicant,zoonotic,hyperactivity,lessen,orlistat,pharmacological,enviromental,iodine,sterilization,antiobiotic,spraying,prevent,contamination,prevalence,swine,allergy,disease,safety,unhealthy,centers,immunisation,bn5,antioxidants,salmonellosis,heartworm,medicines,anthelmintic,venereal,mitigation,ivermectin,routine,malaria,animalcule,antec,disinfectant,pesticides,sfts,antifungal,disinfection,inhaled,inhaled,superbugs,testing,dehp,newborn,inspection,legionellosis,methadone,substances,treatment,protection,misuser,immunisation,legionellum,rinns,aflatoxin,prevention,promoting,guideline,rigorous,ministries	The system also provides powerful controls for genetic background effects, because control (no DOX) and over-expressing (+DOX) flies have identical genetic backgrounds and therefore any differences in life span must be due to DOX administration and gene overexpression.
control.n.3	control	n	27,34	control%1:26:00::/3,control%1:07:00::/4	2	control,status,hold,ascendant,power,absolutism,predominance,corporatism,authority,supremacy,powerfulness,domination,despotism,ascendence,say-so,prepotency,condition,ascendent,ascendance,potency,monopoly,mastery,iron fist,tyranny,rule,dominance,regulation,dominion,predomination,ascendency,authorisation,rein,ascendancy,authorization	territory,retain,contol,effectively,dominance,cede,nominally,consolidate,unruly,largely,reclaim,reconquer,virtually,conquered,wrest,kalat,gradually,leadership,sway,regain,gain,occupy,nominal,authority,relinquished,fief,statelet,unchallenged,militarily,jaziran,regaining,takeover,wrested,successive,splitting,weaken,retook,gplm,strengthen,tenuously,rebelling,seize,controle,dominant,led,zhupan,dislodged,army,relinquish,regain,influence,disintegrated,rout,konna,resistence,hegemony,under,retaking,dominate,illyrian,domination,which,autonomous,croatian,overrun,reinfiltrate,idumbe,rule,frontier,governed,ceding,routed,usurp,furthermore,terrority,autonomy,unquestioned,supremacy,reassert,abolishment,habsburg,violently,kdp,encircling,travancore,derg,tigreans,suzerainty,assume,eguafo,sezy,ottomans,krolyi,sieze,habsburgs,kuysanjaq,establishment,rebelled,position,cgdk,trastmara,hand,thereby,recapture,entente,vanquish,vacate,parchamis,mappila,annexed,eyalet,reconquere,terroritory,eventually,mnla,orakzais,emirate,conquer,tutelage,goverment,relinquishing,establish,puntland,islamists,kulyabi,remnant,mughal,divide,annexed,nominally,crumble,automous,disintegrate,independance,dismember,habsburg,dominion,ndh,pdry,zhupan,trastmara,katangans,within,sovereignty,simultaneously,venizelos,hadzihalilovic,annexing,power,jurisdiction,upda,panjshiris,self,strongold,terriroty,decimate,rumelia,fiercely,rhodesian,reincorporate,unrecognised,gjirokastr,populzai,arabise,formerly,slavonia,monopolize,entrench,dismemberment,chiefly,maintain,pdpa,mameluks,transcaucasia,marginalise,conquered,swath,reestablish,baidoa,annexation,redrew,dominated,basmachi,monarchial,liberated,rfd,chieftainship,insurgent,stranglehold,cession,vilayet,flosy,support,ostensibly,margraviate,vitory,incorporation,rule,reasserted,rulership	Mexico's ruling party lost control of the national assembly for the first time in 68 years.
control.n.4	control	n	134,141	control%1:07:00::/4	2	control,potency,power,iron fist,authority,powerfulness,say-so,corporatism,authorisation,rein,hold,dominance,authorization	territory,retain,contol,effectively,dominance,cede,nominally,consolidate,unruly,largely,reclaim,reconquer,virtually,conquered,wrest,kalat,gradually,leadership,sway,regain,gain,occupy,nominal,authority,relinquished,fief,statelet,unchallenged,militarily,jaziran,regaining,takeover,wrested,successive,splitting,weaken,retook,gplm,strengthen,tenuously,rebelling,seize,controle,dominant,led,zhupan,dislodged,army,relinquish,regain,influence,disintegrated,rout,konna,resistence,hegemony,under,retaking,dominate,illyrian,domination,which,autonomous,croatian,overrun,reinfiltrate,idumbe,rule,frontier,governed,ceding,routed,usurp,furthermore,terrority,autonomy,unquestioned,supremacy,reassert,abolishment,habsburg,violently,kdp,encircling,travancore,derg,tigreans,suzerainty,assume,eguafo,sezy,ottomans,krolyi,sieze,habsburgs,kuysanjaq,establishment,rebelled,position,cgdk,trastmara,hand,thereby,recapture,entente,vanquish,vacate,parchamis,mappila,annexed,eyalet,reconquere,terroritory,eventually,mnla,orakzais,emirate,conquer,tutelage,goverment,relinquishing,establish,puntland,islamists,kulyabi,remnant,mughal,divide,annexed,nominally,crumble,automous,disintegrate,independance,dismember,habsburg,dominion,ndh,pdry,zhupan,trastmara,katangans,within,sovereignty,simultaneously,venizelos,hadzihalilovic,annexing,power,jurisdiction,upda,panjshiris,self,strongold,terriroty,decimate,rumelia,fiercely,rhodesian,reincorporate,unrecognised,gjirokastr,populzai,arabise,formerly,slavonia,monopolize,entrench,dismemberment,chiefly,maintain,pdpa,mameluks,transcaucasia,marginalise,conquered,swath,reestablish,baidoa,annexation,redrew,dominated,basmachi,monarchial,liberated,rfd,chieftainship,insurgent,stranglehold,cession,vilayet,flosy,support,ostensibly,margraviate,vitory,incorporation,rule,reasserted,rulership	However, the Supreme Court signaled a possible shift in 1992 when it allowed a federally supervised Georgia school district to regain control over busing even before the district had fully desegregated.
control.n.5	control	n	270,277	control%1:24:00::/4	3	control,relation	surveillance,toxic,vaccination,combating,hygienic,biosecurity,pesticide,diseases,prevention,biosecurity,immunization,antimicrobial,prophylactic,eradication,containment,enteric,food,communicable,detection,fertility,prescribing,mastitis,risks,regulation,inappropriate,substances,vaccines,pest,alcohol,zoonosis,antibiotic,injecting,drugs,quarantine,broiler,abatement,mastitis,minimising,infections,decontamination,proper,microbiological,microbial,animal,psychotrophic,detecting,smoking,availability,cosmetic,pollution,humane,bloodborne,hygiene,optimal,effluent,nutritional,ippc,marketed,labelling,itns,safe,modifying,bioterrorism,environmental,reduce,acceptability,cessation,monitoring,minimise,iccidd,labeling,dosage,controlling,odour,nutrition,devices,screening,feeding,preventative,implications,venereal,coccidiosis,epidemiology,cdc,infectious,contraception,overuse,foodborne,minimisation,bacteriological,ncd,rintatolimod,alcoholrelated,improved,optimise,curb,aphis,insecticide,craving,antibiotics,sfts,epidemic,zoonosis,veterinary,precaution,pathogens,traceability,nutrient,pest,livestock,bacterial,inadequate,ergonomic,obesity,health,preventive,cardiovascular,efficacy,recommend,assessment,legionella,preventing,schistosomiasis,adherence,monitor,drug,4yp,fda,stockpiling,toxicological,pollutants,infective,painkilling,listerium,diarrhoeal,hormonal,contaminant,dangerous,enforcement,toxicant,zoonotic,hyperactivity,lessen,orlistat,pharmacological,enviromental,iodine,sterilization,antiobiotic,spraying,prevent,contamination,prevalence,swine,allergy,disease,safety,unhealthy,centers,immunisation,bn5,antioxidants,salmonellosis,heartworm,medicines,anthelmintic,venereal,mitigation,ivermectin,routine,malaria,animalcule,antec,disinfectant,pesticides,sfts,antifungal,disinfection,inhaled,inhaled,superbugs,testing,dehp,newborn,inspection,legionellosis,methadone,substances,treatment,protection,misuser,immunisation,legionellum,rinns,aflatoxin,prevention,promoting,guideline,rigorous,ministries	While the mayor's position on the merits of certain art has been highly topical and controversial in New York City (and for those who read the New York Times in other areas of the country), in most of the sections of the country he is best known for his record on crime control.
control.n.6	control	n	92,99	control%1:24:00::/4	5	control,relation	exert,lose,aggressiveness,decisionmaking,power,willpower,creativity,outthink,own,leverage,capability,unbalance,emotion,expediently,credibility,weight,fudou,willpower,inertness,diminish,possession,lessen,rein,erode,energy,reflex,spin,stress,concentration,absorb,strength,predictability,mobility,harness,intellect,risk,pressurise,overplay,competitiveness,contol,possessiveness,succumbing,plaiting,rationality,stamen,ferociousness,sustain,undue,mastery,tongkat,shalim,inhibit,shalim,stretch,inertia,depower,sagacity,remorselessly,externals,neutralise,manfully,minimize,vitals,outrun,ineptness,forcefulness,discipline,fossilize,benumb,poundage,internalize,perfectionism,stubbornness,underrate,push,showiness,mental,trouble,avoirdupois,outwait,brain,refound,inertness,sens,fear,betters,advantage,shaytan,adroitly,emote,inhibition,psyche,ineffectually,intruding,equilibrium,benumb,lobotomize,bamboozle,personality,suppleness,pull,opponent,ego,outcompet,debase,divest,constrict,petrifying,shyness,psychically,micromanage,influence,handle,overexert,complacence,bloodlessly,painlessly,smother,centrifugal,overcontrol,frustration,extremity,restraint,balance,inertness,stubborness,manoeuvring,loosing,plaiting,hustling,undermine,fudou,uncontrolled,lamely,grit,easily,continually,tongkat,reidenberg,inertness,defend,change,larcenous,subconsciously,imbibe,exertion,stroking,menfolk,depise,rationalize,boredom,whelmed,outsprint,encroacher,effectiveness,dissipate,unburden,proyas,reframe,expressiveness,embouchure,relinquishing,capriciously,grittiness,overestimate,compartmentalize,overcome,falter,evaporate,pressure,sheer,freedom,headshaking,unimpede,instinctually,durbach,whch,suffocating,weigh,fierceness,composure,contort,despondency,siegbahn,zombify,manhood,throttling,vocalize,bluto,pessimistically,heart,evasiveness,encroacher,avoid,sanity,grittiness,flab,unconsciously,difficultly,constraint	The LAT lead editorial tries to apply the emotion of the moment to the cause of tighter gun control, but the effort is stalked by a lack of tighter prose control.
control.n.7	control	n	77,84	control%1:07:00::/4,control%1:07:01::/2	1	control,temperance,power,restraint,authority,self-restraint,powerfulness,say-so,inhibition,hold,discipline,potency,continence,iron fist,moderation,corporatism,temperateness,authorisation,rein,dominance,authorization	own,holding,merged,majority,shareholder,purchase,unit,collapsed,group,parent,bankrupt,owner,controlling,metromedia,aegis,conglomerate,retain,slec,management,actava,corporation,montedison,bancwest,worldwide,llc,pirelli,lp,exor,holdings,marmon,acquire,holdings,bcom3,italenergia,comsat,arm,altus,hsn,stockholder,ownership,publitalia,asset,ail,fininvest,ifil,wholly,corp,aboitiz,onex,flatiron,brascan,ravelston,properties,seagram,menatep,brookfield,maxxam,catterton,interbanca,allete,acquisition,manage,ansbacher,itt,pathe,invesco,privately,amvescap,carramerica,omnicom,spun,acquisitor,bv,intervest,shipping,cci,ltd,bronfmans,insurance,buy,divest,fmr,loews,holdco,environnement,outmaneuver,globalive,thl,subsidiary,artemis,sell,banking,nationsbank,flagship,evercore,outbid,daylin,mediobanca,viacom,hollinger,tpg,subsidary,venerable,operation,coniston,unionbancal,company,azurix,bph,private,medianews,fininvest,telex,campeau,transamerica,telecommunications,bbh,acquistion,co,actava,backer,orion,subsidiary,jointly,diversified,telecolumbus,subidiary,telewest,tci,canwest,investor,trimark,defunct,gemina,hold,realogy,concessions,blc,subsidiary,eurazeo,mediaset,deconsolidate,kirchmedia,tecnost,based,subsdiary,waterland,insurer,babcock,antonveneta,jmb,pacificorp,contel,trust,universal,insolvent,ableco,gesparal,partners,stake,edper,reichmann,blackstone,manulife,wesray,ownership,wexner,chelsfield,beleaguered,retail,pepsiamericas,reckson,istithmar,gabelli,handle,mcorp,enterprises,qvc,lagardere,stockbroking,nv,independently,gamco,allegis,interinvest,idacorp,whose,hartwall,kkr,rachesky,beverages,kirchpaytv,division,cerberus,mony,renco,unitedglobalcom,utility,sunamerica,aquire	It was the case of a couple of losers who were drunk, homophobic, and out of control.
control.n.8	control	n	69,76	control%1:09:02::/4	3	control,control condition,criterion,standard	surveillance,toxic,vaccination,combating,hygienic,biosecurity,pesticide,diseases,prevention,biosecurity,immunization,antimicrobial,prophylactic,eradication,containment,enteric,food,communicable,detection,fertility,prescribing,mastitis,risks,regulation,inappropriate,substances,vaccines,pest,alcohol,zoonosis,antibiotic,injecting,drugs,quarantine,broiler,abatement,mastitis,minimising,infections,decontamination,proper,microbiological,microbial,animal,psychotrophic,detecting,smoking,availability,cosmetic,pollution,humane,bloodborne,hygiene,optimal,effluent,nutritional,ippc,marketed,labelling,itns,safe,modifying,bioterrorism,environmental,reduce,acceptability,cessation,monitoring,minimise,iccidd,labeling,dosage,controlling,odour,nutrition,devices,screening,feeding,preventative,implications,venereal,coccidiosis,epidemiology,cdc,infectious,contraception,overuse,foodborne,minimisation,bacteriological,ncd,rintatolimod,alcoholrelated,improved,optimise,curb,aphis,insecticide,craving,antibiotics,sfts,epidemic,zoonosis,veterinary,precaution,pathogens,traceability,nutrient,pest,livestock,bacterial,inadequate,ergonomic,obesity,health,preventive,cardiovascular,efficacy,recommend,assessment,legionella,preventing,schistosomiasis,adherence,monitor,drug,4yp,fda,stockpiling,toxicological,pollutants,infective,painkilling,listerium,diarrhoeal,hormonal,contaminant,dangerous,enforcement,toxicant,zoonotic,hyperactivity,lessen,orlistat,pharmacological,enviromental,iodine,sterilization,antiobiotic,spraying,prevent,contamination,prevalence,swine,allergy,disease,safety,unhealthy,centers,immunisation,bn5,antioxidants,salmonellosis,heartworm,medicines,anthelmintic,venereal,mitigation,ivermectin,routine,malaria,animalcule,antec,disinfectant,pesticides,sfts,antifungal,disinfection,inhaled,inhaled,superbugs,testing,dehp,newborn,inspection,legionellosis,methadone,substances,treatment,protection,misuser,immunisation,legionellum,rinns,aflatoxin,prevention,promoting,guideline,rigorous,ministries	If more than one out of 20 reference toxicant tests fall outside the control limits, the laboratory should investigate sources of variability, take corrective actions to reduce identified sources of variability, and perform an additional reference toxicant test during the same month.
