context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
paper.n.11	paper	n	9,14	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The same paper said in an editorial that the summit is "not the be-all and end-all, because even if the sides sign some sort of agreement, it will not be able to reverse in one fell swoop the feeling of alienation that prevails between them."
paper.n.12	paper	n	274,279	paper%1:10:02::/4		article,paper		Michael Daniels, Bernie Devlin, and Kathryn Roeder of Carnegie Mellon University took the same studies on which Herrnstein and Murray based their estimate, and subjected them to a computer meta-analysis ("a powerful method of statistical analysis"-- The Bell Curve ). Their paper, which has not yet been published, says: "In brief, studies of IQ, and our reanalyses of them, suggest a narrow-sense heritability of 34 per cent and a broad-sense heritability of 46 per cent.
paper.n.13	paper	n	42,47	paper%1:10:00::/4,paper%1:27:00::/2		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,medium,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		Physicians have often raced to put pen to paper and reveal the signs and symptoms of their more illustrious deceased patients.
paper.n.14	paper	n	187,192	paper%1:10:00::/4		paper,medium		Another AP item in the Post reports that at her weekly news conference, Janet Reno admitted she has become so confused over the computer system in her office that she has forsaken it for paper and pencil.
paper.n.15	paper	n	99,104	paper%1:14:00::/4		publisher,newspaper publisher,paper,publishing firm,publishing company,newspaper,publishing house		And that's paltry besides the WP 's 4,000-word front-page effort on the same subject, to which the paper saw fit to assign 14 staffers.
paper.n.16	paper	n	171,176	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The LAT lead reports that President Clinton visited Capitol Hill Thursday to attend a memorial service for Lawton Chiles, a onetime Florida senator and governor, with the paper noting that Chiles' daughter made a clear reference to the impeachment trial by stressing to the senators in attendance the importance of mercy.
paper.n.17	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper reports, for instance, that one DOD site featured the floor plan and photos of the inside of the home of the Chairman of the Joint Chiefs.
paper.n.18	paper	n	100,105	paper%1:10:00::/4,paper%1:27:00::/2		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,medium,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		Border Patrol agents were still using manual typewriters; inspectors at ports of entry were using a paper watchlist; the asylum and other benefits systems did not effectively deter fraudulent applicants.
paper.n.19	paper	n	257,262	paper%1:10:00::/4,paper%1:27:00::/2		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,medium,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		Bradley said it would cost "between $50 billion and $65 billion a year" and would be funded either "from the surplus" or "through the enormous savings that we can get through the application of technology to the medical system," such as "moving things from paper to Internet."
paper.n.20	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper said the IRA has invited Gen.
paper.n.21	paper	n	128,133	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		In France, where the trouble in its former colony continued to occupy many newspaper-column inches, the principal Paris morning paper, the conservative Le Figaro, carried an interview with the leader of the Algerian Islamic party (FIS) that won the 1991 Algerian election, only to see the result quashed and its members jailed for five years.
paper.n.22	paper	n	73,78	paper%1:10:01::/4		essay,term paper,paper,report,theme,composition		Others say the film has the "earnest simplicity of a freshman philosophy paper" (Jack Mathews, the Los Angeles Times ) and "ends in the cheesiest of plot twists" (Rita Kempley, the Washington Post ). (Stills and clips are available here.)
paper.n.23	paper	n	69,74	paper%1:10:00::/4		paper,medium		The tax cuts may force them to put some implausible spending cuts on paper.
paper.n.24	paper	n	33,38	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		Among the grim numbers, says the paper: By the end of the year, the cumulative toll from the disease will be 16.
paper.n.25	paper	n	163,168	paper%1:10:01::/4,paper%1:10:02::/1		essay,term paper,paper,report,article,theme,composition		After a class on New Urbanism, where I showed them several projects and took them to see Kentlands, a large planned community in Maryland, I asked them to write a paper about the subject.
paper.n.26	paper	n	101,106	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		31 Other industries requiring boilermaker labor include refinery (13 percent), chemical (6 percent), paper (7 percent), and metals (6 percent).
paper.n.27	paper	n	54,59	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		well uh interestingly enough i've been reading in the paper about uh the option that says basically none of the above
paper.n.28	paper	n	24,29	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		yeah i read that in the paper the other day
paper.n.29	paper	n	151,156	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		um-hum um-hum um-hum well we don't have that problem Lady hardly ever barks at all unless she's outside playing and uh Chasta only barks like when the paper boy delivers the mail she might bark for a little bit
paper.n.30	paper	n	70,75	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		because i've known stories that have happened and then read it in the paper and it hasn't been all that accurate um-hum um-hum
paper.n.31	paper	n	64,69	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		actually it took a long time because we had to rip off the wall paper first and then um wash down the um like there was all the sticky glue stuff on still
paper.n.32	paper	n	66,71	paper%1:10:01::/4,paper%1:10:02::/1		essay,term paper,paper,report,article,theme,composition		yeah yeah and i think about how it used to be if you were doing a paper you had to go back and retype everything and uh it was just awful so um i don't know i think we have just become really spoiled but i think it's a nice kind of way to be spoiled so um well i have not really paid much attention to a clock although i think we've probably been talking at least ten minutes so um
paper.n.33	paper	n	74,79	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		"That's three-twenty-five," said George, wrapping the sandwiches in waxed paper. "
paper.n.34	paper	n	221,226	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		get these guys out on the flimsiest excuses you know and uh i don't know really makes me mad some of these things that they come up with that i just can just boggles my mind that a judge is even i remember reading in the paper where a a guy was suing uh let's see who was he suing the parents of this girl he had murdered because he said if they had been stricter parents she wouldn't have been out and he wouldn't have murdered raped and murdered her and so he was suing them and i thought that shouldn't have even come to court you know that should have been laughed out of court isn't that pitiful i
paper.n.35	paper	n	10,15	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		sheets of paper for building a pair of BVD underwear for the federal government
paper.n.36	paper	n	37,42	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		well now there was an article in the paper this morning in the business section how tough it was to get a loan approved anymore
paper.n.37	paper	n	91,96	paper%1:14:00::/4		publisher,newspaper publisher,paper,publishing firm,publishing company,newspaper,publishing house		In his "Diary," Joe Queenan describes the editors and reporters at the local Gannett-owned paper he reads: "Having persuaded themselves that they are living and working in rural Mississippi--which is where they all belong--the staff always seems amazed to find that people like Ivan Boesky, Carl Icahn, Mariah Carey, or David Letterman actually live in the same county as them."
paper.n.38	paper	n	78,83	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		What made her famous is that she did all these things in one lifetime, like a paper doll that comes with different costumes for different vocations (the girl about town, the war correspondent, the ambassador); that she did them all and was beautiful; that she did them all in a perfumed cloud of scandal and glamour, trailed by many lovers and by gossip that she herself stoked with her acerbic tongue and her thirst for celebrity.
paper.n.39	paper	n	50,55	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		It is formatted for printing out on standard-size paper.
paper.n.40	paper	n	180,185	paper%1:10:00::/4		paper,medium		You have to be a career paleohack like me, getting paid for putting ink on paper, to appreciate how much of the cost of legally acquiring bits of information goes into the ink and paper and allied anachronisms, like shipping, warehousing, and displaying the inky paper.
paper.n.41	paper	n	90,95	paper%1:10:02::/4		article,paper		In this issue the balance of our research papers comes close to this suggestion, with one paper on the differentiation of insulin-producing cells from human neural progenitors, and other papers throughout the journal on topics as diverse as climate and dengue fever, treatment of malaria, HIV genotypes, prescription practices, counterfeit drugs, Buruli ulcer, and health and human rights.
paper.n.42	paper	n	96,101	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		Despite recently instituting later deadlines, the Times couldn't get the story into yesterday's paper (unlike USAT and the WP ).
paper.n.43	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper reports that Tripp also told Starr's people about telephone answering machine messages containing a voice sounding like Clinton's.
paper.n.44	paper	n	38,43	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The coverage is similar from paper to paper, although the NYT more clearly communicates the pent-up anger felt by Israeli officials.
paper.n.45	paper	n	14,19	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		If I hold the paper while he cuts and prompt him, he can cut along straight or curved lines.
paper.n.46	paper	n	129,134	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The Washington Post and the Los Angeles Times lead with the grisly massacre of 14 Serb farmers in Kosovo, reported by the latter paper yesterday.
paper.n.47	paper	n	41,46	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		USA Today goes with a poll (taken by the paper) showing that 70% of Americans oppose raising the Social Security retirement age from 65 to 70, but 66% "support the idea of letting individuals invest part of their Social Security taxes in the stock market."
paper.n.48	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper says it's unclear how many cases there have been of this sort of insurance-based "dumping," but adds that during the 1998 fiscal year, HHS noted a total of 54 dumping cases.
paper.n.49	paper	n	90,95	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		In debt and with a couple of kids to support, juggling jobs as a cemetery custodian and a paper boy, Borchardt oscillates between a tendency to "drink and dream" and a drive to "create and compete."
paper.n.50	paper	n	111,116	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		James, upset because the law doesn't authorize audible prayers, told its sponsor that it "ain't worth the damn paper it's written on" and "ain't going to require shit" until Congress passes a law to back it up.
paper.n.51	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper says experts say the funds are "probably legal" because, despite being incorporated and administered by national party organizations, they create only an informal tie between the donor or the national party on the one hand and the individual candidate on the other (whereas a formal tie would be illegal, given the amounts involved).
paper.n.52	paper	n	350,355	paper%1:14:00::/4		publisher,newspaper publisher,paper,publishing firm,publishing company,newspaper,publishing house		On the whole, the national press has a sneering stereotypical view of the state, which you'd think was overrun with oil-slicked bumpkins, tyrannical high-school football coaches, mechanical-bull-riding smoothies, and the odd computer geek, but no one sneers with more relish than the Times . Maybe it dates back to the trouble Molly Ivins had as the paper's Denver bureau chief.
paper.n.53	paper	n	32,37	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		(Obs.), Lit. machine for sewing paper: stapler
paper.n.54	paper	n	102,107	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		it's probably more because i just enjoy the coverage than it is because i don't have time to read the paper you know
paper.n.55	paper	n	11,16	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		the glossy paper that says buy this and send off for that and you have won and all that well anytime they send me a return envelope
paper.n.56	paper	n	64,69	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		uh i do i just don't seem to have time to sit down and read the paper either by the time i get home from work
paper.n.57	paper	n	28,33	paper%1:10:00::/4		paper,medium		and um they they gave you a paper right there and they said if you were out drinking or if you went out for a good time last night go ahead and write down that you did have beer or you did have alcohol or if you are on medicine go ahead and write down what medicine you are on
paper.n.58	paper	n	193,198	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		While never having had the inclination to transfer an entire bread basket to her handbag, Prudie has on occasion taken a particularly good tasting piece of bread for later--provided there is a paper napkin for wrapping.
paper.n.59	paper	n	14,19	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		And, says the paper, at a couple of points, he reacted to something that was said in a "frustrated outburst."
paper.n.60	paper	n	4,9	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The paper plays right into all this lookism, describing one officer it quotes as "fit-looking" and the chief himself as "6 feet, 2 inches and.
paper.n.61	paper	n	4,9	paper%1:10:03::/3,paper%1:10:02::/4,paper%1:10:01::/1		essay,rag,tabloid,theme,sheet,school newspaper,term paper,school paper,newspaper,public press,paper,report,daily,gazette,press,article,composition		The paper says the devaluation eases pressure on Brazil to defend its currency by spending its reserves keeping interest rates high, and that the government describes its move as a way to restore consumer confidence and credibility among investors.
paper.n.62	paper	n	204,209	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The Times notes that the Internet-related conflict between the two companies has been well-covered in the trade press, and was even the subject of a 1996 dialogue between Gates and Grove in Fortune . The paper says investigators appear particularly interested in an August 1995 meeting between Intel and MS execs including Intel CEO Andrew Grove and Bill Gates, at which, according to one internal Intel memo cited by the Times , Gates, concerned about various Intel Internet projects, made "vague threats" about supporting Intel's competitors.
paper.n.63	paper	n	31,36	paper%1:10:02::/4		article,paper		Brewer commented that having a paper published is different from having an impact on clinical practice.
paper.n.64	paper	n	24,29	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		From Duzce, Turkey, the paper reported, "Seismologists at the country's Kandilli observatory warned that a major fault system had been activated, and that it was only a question of when, not if, the metropolis would be leveled."
paper.n.65	paper	n	35,40	paper%1:10:03::/4,paper%1:10:02::/2,paper%1:10:01::/1		essay,rag,tabloid,theme,sheet,school newspaper,term paper,school paper,newspaper,public press,paper,report,daily,gazette,press,article,composition		Criticizing the United States, the paper concluded, "the desolation of East Asia is too high a price to pay for the freedom of international finance."
paper.n.66	paper	n	26,31	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		The News of the World , a paper that specializes in sleaze, had paid Archer's friend Ted Francis 14,000 pounds to reveal that he had given Archer a false alibi in 1987, when the Daily Star accused Archer of marital infidelity with a prostitute, Monica Couglan.
paper.n.67	paper	n	5,10	paper%1:10:03::/4,paper%1:10:02::/1		rag,tabloid,sheet,school newspaper,school paper,press,public press,paper,daily,gazette,newspaper,article		(The paper admits that the figure cannot be checked independently.)
paper.n.68	paper	n	9,14	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		No other paper carries this story.
paper.n.69	paper	n	43,48	paper%1:14:00::/4		publisher,newspaper publisher,paper,publishing firm,publishing company,newspaper,publishing house		Witness Sunday's NYT piece on Kauai by the paper's Los Angeles bureau chief Todd S. Purdum, who tore himself away for a week in order to break the bulletin that "the exoticism of the island state is palpable and omnipresent."
paper.n.70	paper	n	141,146	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		(I particularly love the discreet four paragraphs buried on Page A-10 that the New York Times devoted to this topic in my edition of today's paper.)
paper.n.71	paper	n	43,48	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		During Lent there may be lilies and pastel paper chains.
paper.n.72	paper	n	154,159	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		it uh tries your patience sometimes because the the patterns aren't always the best things in the world they they draw you a pattern on a on a a piece of paper and you're supposed to like you know figure out all the dimensions and everything yourself and
paper.n.73	paper	n	13,18	paper%1:10:02::/4		article,paper		Data in this paper are from 1999.
paper.n.74	paper	n	88,93	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		on a computer you take it out bleep print it out fine take out a sentence on a piece of paper
paper.n.75	paper	n	12,17	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		The bits of paper do not hit the ground at the same time as do the cannon balls.
paper.n.76	paper	n	154,159	paper%1:10:03::/4		rag,tabloid,sheet,school newspaper,school paper,newspaper,public press,paper,daily,gazette,press		That's the caption to a grim front-page photo in today's New York Times . Participants are invited to submit a caption sure to appear on the front of any paper the day after the House votes on impeachment.
paper.n.77	paper	n	34,39	paper%1:27:00::/4		graph paper,construction paper,manifold,india paper,ticker tape,manilla,paper,filter paper,tissue paper,parchment,tar paper,sheet,tablet,greaseproof paper,manilla paper,paper-mache,papier-mache,pad of paper,blueprint paper,material,score paper,confetti,crepe,card,stuff,computer paper,litmus paper,writing paper,newspaper,wax paper,chad,manila paper,flypaper,tissue,carbon paper,music paper,roofing paper,composition board,wrapping paper,transfer paper,newsprint,pad,manila,linen paper,tracing paper,waste paper,blotting paper,drawing paper,wallpaper,art paper,carbon,cardboard,sheet of paper,oilpaper,piece of paper,manifold paper,blotter,papyrus,cartridge paper,paper tape,linen,crepe paper,rice paper,paper toweling		The building was converted into a paper mill in the 19th century, but has since been restored and the cloisters once again present the calm and simplicity that were the ideals of its founder.
